gcs_text_path,sentiment_score,sentiments_magnitude,sentiments_tag,UNKNOWN,PERSON,LOCATION,ORGANIZATION,EVENT,WORK_OF_ART,CONSUMER_GOOD,OTHER
gs://nlp_api_test/dataset/dataset_custom/196_3.txt,-0.30000001192092896,3.7999999523162837,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/196_9.txt,0.5,4.699999809265137,Positive,0,1,1,0,1,0,0,1
gs://nlp_api_test/dataset/dataset_custom/197_3.txt,-0.30000001192092896,3.5,Negative,0,1,0,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/197_9.txt,0.4000000059604645,13.600000381469727,Positive,0,1,0,1,1,1,1,1
gs://nlp_api_test/dataset/dataset_custom/198_2.txt,-0.5,6.4000000953674325,Negative,0,1,0,0,0,1,1,1
gs://nlp_api_test/dataset/dataset_custom/198_8.txt,0.5,6.5,Positive,0,1,1,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/199_1.txt,-0.4000000059604645,3.0,Negative,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/199_10.txt,0.6000000238418579,3.2999999523162837,Positive,0,1,1,0,0,1,1,1
gs://nlp_api_test/dataset/dataset_custom/19_10.txt,0.20000000298023224,4.699999809265137,Positive,0,0,0,0,1,0,0,1
gs://nlp_api_test/dataset/dataset_custom/19_4.txt,0.10000000149011612,2.200000047683716,Positive,0,1,0,0,0,1,0,0
gs://nlp_api_test/dataset/dataset_custom/1_1.txt,-0.30000001192092896,5.599999904632568,Negative,0,0,0,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/1_7.txt,0.30000001192092896,3.7000000476837163,Positive,0,1,1,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/200_1.txt,-0.10000000149011612,8.100000381469728,Negative,0,1,0,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/200_10.txt,0.30000001192092896,6.5999999046325675,Positive,0,1,1,1,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/201_10.txt,0.4000000059604645,3.0,Positive,0,1,0,1,1,0,0,1
gs://nlp_api_test/dataset/dataset_custom/201_4.txt,0.5,5.699999809265138,Positive,0,0,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/202_10.txt,0.4000000059604645,14.100000381469727,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/202_2.txt,-0.6000000238418579,4.300000190734863,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/203_1.txt,-0.4000000059604645,12.399999618530273,Negative,0,1,1,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/203_7.txt,0.10000000149011612,4.699999809265137,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/204_10.txt,0.0,3.7000000476837163,Neutral,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/204_4.txt,-0.20000000298023224,3.0999999046325684,Negative,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/205_4.txt,-0.10000000149011612,7.4000000953674325,Negative,0,1,1,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/205_8.txt,0.0,10.300000190734863,Mixed,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/206_10.txt,0.30000001192092896,4.5,Positive,0,1,1,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/206_2.txt,-0.4000000059604645,5.0,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/207_1.txt,-0.30000001192092896,3.7000000476837163,Negative,0,1,0,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/207_8.txt,0.20000000298023224,4.699999809265137,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/208_1.txt,-0.8000000119209291,6.0,Negative,0,0,0,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/208_9.txt,0.6000000238418579,2.700000047683716,Positive,0,0,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/209_1.txt,-0.699999988079071,4.5,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/209_8.txt,0.5,3.5,Positive,0,1,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/20_1.txt,-0.4000000059604645,6.199999809265138,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/20_9.txt,0.6000000238418579,6.0999999046325675,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/210_10.txt,0.5,4.400000095367432,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/210_4.txt,0.10000000149011612,5.0,Positive,0,0,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/211_4.txt,0.0,9.399999618530273,Mixed,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/211_9.txt,0.4000000059604645,1.7999999523162842,Positive,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/212_4.txt,-0.10000000149011612,2.700000047683716,Negative,0,1,0,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/212_9.txt,0.10000000149011612,6.300000190734862,Positive,0,1,1,1,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/213_4.txt,0.0,3.7000000476837163,Neutral,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/213_9.txt,0.10000000149011612,6.5,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/214_4.txt,-0.699999988079071,3.0,Negative,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/214_7.txt,0.20000000298023224,9.600000381469727,Positive,0,1,0,0,1,0,0,1
gs://nlp_api_test/dataset/dataset_custom/215_4.txt,0.30000001192092896,7.0,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/215_8.txt,0.5,2.5999999046325684,Positive,0,0,1,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/216_4.txt,0.30000001192092896,7.0,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/216_8.txt,0.30000001192092896,1.399999976158142,Positive,0,0,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/217_3.txt,-0.5,2.200000047683716,Negative,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/217_8.txt,0.20000000298023224,4.599999904632568,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/218_4.txt,-0.20000000298023224,5.599999904632568,Negative,0,1,1,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/218_9.txt,0.10000000149011612,3.5999999046325684,Positive,0,1,0,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/219_2.txt,-0.5,2.5,Negative,0,1,1,0,1,0,0,1
gs://nlp_api_test/dataset/dataset_custom/219_8.txt,0.20000000298023224,3.2999999523162837,Positive,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/21_4.txt,-0.30000001192092896,9.899999618530273,Negative,0,1,0,0,0,1,1,1
gs://nlp_api_test/dataset/dataset_custom/21_7.txt,0.0,3.5999999046325684,Neutral,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/220_10.txt,0.0,9.699999809265137,Mixed,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/220_4.txt,0.0,2.200000047683716,Neutral,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/221_4.txt,-0.4000000059604645,3.0,Negative,0,1,0,0,0,1,1,1
gs://nlp_api_test/dataset/dataset_custom/221_9.txt,0.0,3.2000000476837163,Neutral,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/222_1.txt,-0.699999988079071,5.0,Negative,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/222_10.txt,0.4000000059604645,4.099999904632568,Positive,0,0,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/223_1.txt,-0.4000000059604645,4.199999809265137,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/223_9.txt,0.30000001192092896,3.5,Positive,0,1,1,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/224_10.txt,0.5,8.0,Positive,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/224_4.txt,-0.20000000298023224,2.5,Negative,0,0,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/225_2.txt,-0.20000000298023224,3.0,Negative,0,1,1,0,1,0,0,1
gs://nlp_api_test/dataset/dataset_custom/225_9.txt,0.30000001192092896,16.0,Positive,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/226_10.txt,0.8999999761581421,3.5999999046325684,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/226_4.txt,-0.30000001192092896,4.5,Negative,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/227_1.txt,-0.10000000149011612,5.599999904632568,Negative,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/227_10.txt,0.30000001192092896,3.2999999523162837,Positive,0,0,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/228_1.txt,0.10000000149011612,5.199999809265137,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/228_7.txt,0.0,6.0999999046325675,Mixed,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/229_1.txt,-0.10000000149011612,4.699999809265137,Negative,0,1,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/229_10.txt,0.10000000149011612,2.5999999046325684,Positive,0,1,0,0,1,0,0,1
gs://nlp_api_test/dataset/dataset_custom/22_1.txt,-0.10000000149011612,7.300000190734862,Negative,0,0,1,0,0,1,1,1
gs://nlp_api_test/dataset/dataset_custom/22_8.txt,0.0,5.199999809265137,Mixed,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/230_2.txt,-0.30000001192092896,8.0,Negative,0,1,1,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/230_9.txt,0.10000000149011612,6.300000190734862,Positive,0,0,1,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/231_1.txt,-0.6000000238418579,1.8999999761581419,Negative,0,1,0,1,0,0,1,1
gs://nlp_api_test/dataset/dataset_custom/231_10.txt,0.699999988079071,3.0,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/232_1.txt,-0.30000001192092896,4.300000190734863,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/232_10.txt,0.699999988079071,3.7999999523162837,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/233_1.txt,-0.4000000059604645,3.0,Negative,0,1,1,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/233_7.txt,0.20000000298023224,5.9000000953674325,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/234_1.txt,-0.20000000298023224,9.5,Negative,0,1,1,0,1,1,1,1
gs://nlp_api_test/dataset/dataset_custom/234_10.txt,0.5,5.599999904632568,Positive,0,1,0,0,0,1,0,0
gs://nlp_api_test/dataset/dataset_custom/235_1.txt,-0.20000000298023224,3.0,Negative,0,1,0,1,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/235_10.txt,0.6000000238418579,3.2999999523162837,Positive,0,0,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/236_1.txt,-0.30000001192092896,9.699999809265137,Negative,0,1,1,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/236_9.txt,0.30000001192092896,4.599999904632568,Positive,0,0,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/237_1.txt,-0.10000000149011612,4.0,Negative,0,0,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/237_10.txt,0.699999988079071,2.299999952316284,Positive,0,0,0,0,1,0,0,1
gs://nlp_api_test/dataset/dataset_custom/238_10.txt,0.20000000298023224,10.300000190734863,Positive,0,1,0,1,1,1,1,1
gs://nlp_api_test/dataset/dataset_custom/238_4.txt,0.10000000149011612,4.300000190734863,Positive,0,1,0,0,0,1,0,0
gs://nlp_api_test/dataset/dataset_custom/239_2.txt,0.0,6.699999809265138,Mixed,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/239_7.txt,0.10000000149011612,1.399999976158142,Positive,0,1,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/23_3.txt,-0.4000000059604645,3.7999999523162837,Negative,0,0,0,0,0,1,0,0
gs://nlp_api_test/dataset/dataset_custom/23_7.txt,0.10000000149011612,3.0,Positive,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/240_1.txt,-0.4000000059604645,3.0,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/240_10.txt,-0.20000000298023224,4.400000095367432,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/241_1.txt,0.0,8.600000381469728,Mixed,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/241_8.txt,0.4000000059604645,2.799999952316284,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/242_1.txt,0.30000001192092896,7.5999999046325675,Positive,0,1,1,1,1,1,1,1
gs://nlp_api_test/dataset/dataset_custom/242_8.txt,0.30000001192092896,4.0,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/243_10.txt,0.699999988079071,4.699999809265137,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/243_3.txt,-0.10000000149011612,1.8999999761581419,Negative,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/244_10.txt,0.6000000238418579,6.0999999046325675,Positive,0,1,1,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/244_4.txt,-0.10000000149011612,0.8999999761581421,Negative,0,1,1,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/245_1.txt,-0.30000001192092896,1.7000000476837158,Negative,0,0,1,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/245_9.txt,0.0,6.5,Mixed,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/246_3.txt,0.0,7.9000000953674325,Mixed,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/246_7.txt,-0.10000000149011612,3.5999999046325684,Negative,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/247_10.txt,0.30000001192092896,5.0,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/247_3.txt,-0.10000000149011612,5.099999904632568,Negative,0,0,1,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/248_10.txt,0.30000001192092896,4.300000190734863,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/248_4.txt,0.0,2.799999952316284,Neutral,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/249_10.txt,0.20000000298023224,1.7000000476837158,Positive,0,0,0,0,1,1,0,0
gs://nlp_api_test/dataset/dataset_custom/249_3.txt,-0.20000000298023224,2.900000095367432,Negative,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/24_1.txt,-0.10000000149011612,5.099999904632568,Negative,0,1,1,1,1,1,1,1
gs://nlp_api_test/dataset/dataset_custom/24_8.txt,0.5,2.299999952316284,Positive,0,1,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/250_3.txt,-0.4000000059604645,4.099999904632568,Negative,0,1,0,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/250_7.txt,0.20000000298023224,1.100000023841858,Positive,0,1,1,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/251_10.txt,-0.4000000059604645,4.099999904632568,Negative,0,1,0,1,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/251_3.txt,0.0,3.5,Neutral,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/252_4.txt,-0.4000000059604645,1.6000000238418581,Negative,0,1,0,0,1,0,0,1
gs://nlp_api_test/dataset/dataset_custom/252_9.txt,0.4000000059604645,2.200000047683716,Positive,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/253_3.txt,-0.10000000149011612,6.5999999046325675,Negative,0,1,0,0,0,1,1,1
gs://nlp_api_test/dataset/dataset_custom/253_7.txt,-0.20000000298023224,12.0,Negative,0,1,1,1,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/254_1.txt,-0.5,8.899999618530273,Negative,0,1,0,0,0,1,1,1
gs://nlp_api_test/dataset/dataset_custom/254_8.txt,-0.20000000298023224,7.9000000953674325,Negative,0,1,1,1,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/255_10.txt,0.30000001192092896,10.0,Positive,0,1,0,0,1,0,0,1
gs://nlp_api_test/dataset/dataset_custom/255_3.txt,-0.30000001192092896,23.0,Negative,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/256_1.txt,-0.20000000298023224,1.100000023841858,Negative,0,1,1,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/256_9.txt,0.0,8.600000381469728,Mixed,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/257_2.txt,-0.30000001192092896,4.699999809265137,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/257_7.txt,0.10000000149011612,5.0,Positive,0,1,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/258_4.txt,-0.20000000298023224,3.400000095367432,Negative,0,1,0,0,1,1,1,1
gs://nlp_api_test/dataset/dataset_custom/258_7.txt,0.30000001192092896,6.5,Positive,0,1,1,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/259_3.txt,-0.6000000238418579,1.8999999761581419,Negative,0,0,1,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/259_8.txt,0.8999999761581421,1.7999999523162842,Positive,0,1,0,0,1,0,0,0
gs://nlp_api_test/dataset/dataset_custom/25_1.txt,-0.20000000298023224,9.5,Negative,0,1,1,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/25_7.txt,0.20000000298023224,8.100000381469728,Positive,0,1,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/260_4.txt,-0.20000000298023224,1.7000000476837158,Negative,0,0,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/260_7.txt,0.4000000059604645,2.700000047683716,Positive,0,0,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/261_4.txt,-0.30000001192092896,1.2000000476837158,Negative,0,1,0,1,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/261_8.txt,0.0,1.100000023841858,Neutral,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/262_4.txt,0.4000000059604645,1.6000000238418581,Positive,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/262_8.txt,0.30000001192092896,16.700000762939453,Positive,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/263_4.txt,-0.20000000298023224,1.7999999523162842,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/263_9.txt,0.0,5.300000190734863,Mixed,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/264_2.txt,-0.10000000149011612,15.0,Negative,0,1,1,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/264_7.txt,0.30000001192092896,6.0999999046325675,Positive,0,1,0,1,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/265_1.txt,-0.10000000149011612,9.899999618530273,Negative,0,1,0,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/265_7.txt,0.20000000298023224,10.0,Positive,0,1,0,1,0,1,1,1
gs://nlp_api_test/dataset/dataset_custom/266_3.txt,0.0,0.0,Neutral,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/266_7.txt,0.10000000149011612,2.200000047683716,Positive,0,0,0,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/267_3.txt,0.10000000149011612,1.7000000476837158,Positive,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/267_7.txt,0.0,2.900000095367432,Neutral,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/268_1.txt,-0.10000000149011612,3.7000000476837163,Negative,0,1,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/268_8.txt,0.30000001192092896,5.0,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/269_1.txt,-0.10000000149011612,14.300000190734865,Negative,0,1,1,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/269_8.txt,0.5,3.0999999046325684,Positive,0,1,0,1,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/26_3.txt,-0.30000001192092896,4.800000190734863,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/26_9.txt,0.30000001192092896,4.900000095367432,Positive,0,1,1,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/270_1.txt,-0.30000001192092896,2.900000095367432,Negative,0,0,0,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/270_10.txt,0.10000000149011612,2.0999999046325684,Positive,0,1,0,0,1,0,0,0
gs://nlp_api_test/dataset/dataset_custom/271_1.txt,-0.20000000298023224,8.0,Negative,0,1,1,1,0,1,1,1
gs://nlp_api_test/dataset/dataset_custom/271_10.txt,0.30000001192092896,5.699999809265138,Positive,0,1,0,1,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/272_10.txt,0.30000001192092896,2.700000047683716,Positive,0,0,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/272_2.txt,-0.20000000298023224,5.5,Negative,0,0,0,1,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/273_1.txt,-0.20000000298023224,3.5999999046325684,Negative,0,1,1,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/273_9.txt,0.10000000149011612,4.199999809265137,Positive,0,1,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/274_2.txt,-0.30000001192092896,4.099999904632568,Negative,0,1,1,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/274_7.txt,0.30000001192092896,3.900000095367432,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/275_10.txt,0.20000000298023224,4.599999904632568,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/275_3.txt,-0.10000000149011612,3.7999999523162837,Negative,0,1,1,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/276_10.txt,0.0,3.400000095367432,Neutral,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/276_2.txt,-0.8000000119209291,2.5999999046325684,Negative,0,1,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/277_4.txt,-0.10000000149011612,6.0999999046325675,Negative,0,1,1,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/277_8.txt,0.20000000298023224,9.600000381469727,Positive,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/278_1.txt,-0.10000000149011612,2.900000095367432,Negative,0,1,0,0,0,0,1,1
gs://nlp_api_test/dataset/dataset_custom/278_9.txt,0.20000000298023224,2.299999952316284,Positive,0,0,0,0,0,1,1,1
gs://nlp_api_test/dataset/dataset_custom/279_1.txt,-0.20000000298023224,2.0,Negative,0,1,1,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/279_9.txt,0.4000000059604645,3.7999999523162837,Positive,0,0,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/27_1.txt,-0.5,9.600000381469727,Negative,0,0,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/27_10.txt,0.30000001192092896,6.800000190734862,Positive,0,1,0,0,0,0,1,1
gs://nlp_api_test/dataset/dataset_custom/280_2.txt,-0.10000000149011612,2.5,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/280_8.txt,0.5,8.800000190734863,Positive,0,1,1,0,0,1,1,1
gs://nlp_api_test/dataset/dataset_custom/281_1.txt,-0.30000001192092896,2.700000047683716,Negative,0,0,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/281_10.txt,0.8999999761581421,3.7999999523162837,Positive,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/282_1.txt,-0.6000000238418579,3.7999999523162837,Negative,0,0,0,1,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/282_9.txt,0.5,4.400000095367432,Positive,0,1,0,1,1,0,0,1
gs://nlp_api_test/dataset/dataset_custom/283_1.txt,-0.8999999761581421,0.8999999761581421,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/283_8.txt,0.20000000298023224,10.199999809265137,Positive,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/284_10.txt,0.4000000059604645,6.300000190734862,Positive,0,1,0,0,1,0,0,1
gs://nlp_api_test/dataset/dataset_custom/284_2.txt,-0.10000000149011612,7.300000190734862,Negative,0,1,0,0,1,1,1,1
gs://nlp_api_test/dataset/dataset_custom/285_10.txt,0.10000000149011612,4.5,Positive,0,1,0,0,0,0,0,1
gs://nlp_api_test/dataset/dataset_custom/285_3.txt,-0.4000000059604645,2.900000095367432,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/286_1.txt,-0.30000001192092896,9.199999809265137,Negative,0,1,1,1,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/286_10.txt,0.10000000149011612,2.0,Positive,0,0,0,1,0,1,0,0
gs://nlp_api_test/dataset/dataset_custom/287_4.txt,0.20000000298023224,1.7999999523162842,Positive,0,1,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/287_9.txt,0.4000000059604645,7.4000000953674325,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/288_1.txt,0.0,6.5,Mixed,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/288_10.txt,0.699999988079071,7.699999809265138,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/289_10.txt,0.6000000238418579,3.2999999523162837,Positive,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/289_3.txt,-0.4000000059604645,1.7999999523162842,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/28_10.txt,0.30000001192092896,9.399999618530273,Positive,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/28_2.txt,-0.5,4.5,Negative,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/290_2.txt,0.0,1.6000000238418581,Neutral,0,0,0,0,0,0,0,0
gs://nlp_api_test/dataset/dataset_custom/290_9.txt,0.20000000298023224,7.699999809265138,Positive,0,1,0,0,1,1,0,1
gs://nlp_api_test/dataset/dataset_custom/291_10.txt,0.699999988079071,2.0999999046325684,Positive,0,1,0,0,0,1,0,1
gs://nlp_api_test/dataset/dataset_custom/291_3.txt,-0.20000000298023224,4.0,Negative,0,1,0,1,0,1,0,1
